,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
81,0.26678467979141207,3.307176666567102e-05,-0.8247206211090088,-0.41200780868530273,10.406717164085023,48.49999999995589,0.010185185185185186,99.99,6800.0,0.6101851851851852,1080.0,9995451390.0,0.0,0.0,100.0,155.0,247.0,93.0,77.0,208.0,100.0,100.0,0.0
82,0.32561763230637564,3.268019645474851e-05,1.0,0.06468796730041504,7.442899363690003,0.0,0.01862567811934901,99.99,2600.0,0.581374321880651,1106.0,9995741394.0,0.0,0.0,100.0,155.0,280.0,73.0,15.0,283.0,100.0,100.0,0.0
83,0.04562010938105105,7.415281288558617e-05,0.9642131328582764,-0.6552544236183167,1.2780736281010263,0.0,0.02378640776699026,99.99,3600.0,0.6237864077669902,1236.0,9995101606.0,0.0,0.0,100.0,229.0,286.0,53.0,79.0,289.0,100.0,100.0,0.0
84,-0.059763953307403986,4.6117958845570683e-05,-1.0,1.0,-0.9027552674270396,0.0,0.03827993254637441,99.99,7200.0,0.6382799325463744,1186.0,9994741596.0,0.0,0.0,100.0,229.0,286.0,33.0,49.0,289.0,100.0,100.0,0.0
85,-0.5007992168554583,3.0306886401376687e-05,-1.0,0.14307570457458496,-7.246952293761012,40.99999999996271,0.01727272727272733,99.985,5900.0,0.6172727272727273,1100.0,9995431527.0,0.01,0.0,0.0,100.0,229.0,281.0,1.0,289.0,100.0,100.0,0.0
86,-0.4560157376661679,9.587146632838994e-05,-1.0,0.09154534339904785,-2.8688506077549505,71.99999999993452,0.0706349206349206,99.99,6800.0,0.6706349206349206,1260.0,9994571613.0,0.0,0.0,105.0,229.0,266.0,85.0,86.0,289.0,100.0,100.0,0.0
87,-0.2477640494531921,9.445197065360844e-06,0.08128035068511963,-0.8725564479827881,-2.2950804862030054,30.999999999971806,0.0378708551483421,99.99,5800.0,0.6378708551483421,1146.0,9994791600.0,0.0,0.0,105.0,229.0,275.0,24.0,24.0,289.0,100.0,100.0,0.0
88,-0.06259332444084043,5.127704753249418e-06,0.8312699794769287,-0.21628785133361816,-1.1034040799059994,0.0,0.025880281690140894,99.99,4800.0,0.6258802816901409,1136.0,9994841600.0,0.0,0.0,105.0,229.0,285.0,14.0,4.0,299.0,100.0,100.0,0.0
89,-0.26584288004390016,9.999999747378752e-05,0.49707531929016113,-1.0,-5.296339583549013,0.0,0.05501519756838913,99.99,-100.0,0.6550151975683891,1316.0,9993831901.0,0.0,0.0,105.0,329.0,285.0,14.0,55.0,299.0,129.0,100.0,0.0
90,0.2843754207570873,7.553347677458078e-05,0.15519356727600098,1.0,7.999999999993008,10.49999999999045,0.06619915848527347,99.99,100.0,0.6661991584852734,1426.0,9993421942.0,0.0,0.0,105.0,329.0,299.0,65.0,25.0,299.0,204.0,100.0,0.0
91,-0.16915816582910703,1.7848797142505646e-05,-0.6715332865715027,-1.0,0.0,10.49999999999045,0.25326633165829143,99.99,3500.0,0.34673366834170855,796.0,9997740961.0,0.0,0.0,105.0,188.0,120.0,3.0,15.0,261.0,104.0,0.0,0.0
92,-0.1465928275289608,9.999999747378752e-05,-1.0,0.21474134922027588,0.0,16.499999999984993,0.15953565505804312,99.99,2300.0,0.7595356550580431,603.0,9996651066.14,0.0,0.0,5.0,162.0,65.0,100.0,100.0,67.0,104.0,0.0,0.0
93,-0.26747505511797,2.8640703021665104e-05,1.0,0.19665205478668213,-2.574609519776004,16.499999999984993,0.16958525345622122,99.99,800.0,0.7695852534562212,651.0,9996511109.14,0.0,0.0,5.0,162.0,94.0,100.0,85.0,101.0,104.0,0.0,0.0
94,-0.5823356580572707,4.999999873689376e-06,0.6239144802093506,-1.0,-11.46852697877398,0.0,0.13250388802488333,99.99,800.0,0.7325038880248833,643.0,9997061048.06,0.0,0.0,5.0,167.0,105.0,80.0,70.0,112.0,104.0,0.0,0.0
95,-0.1457693346427993,4.999999873689376e-06,0.08969831466674805,-0.6485211849212646,-2.2931521528379903,0.0,0.08515497553017948,99.99,-3300.0,0.6851549755301795,613.0,9996801076.18,0.0,0.0,5.0,167.0,110.0,70.0,24.0,133.0,104.0,0.0,0.0
96,-0.1670372941823635,6.812874926254153e-05,-0.1380680799484253,-0.6380888819694519,-2.527172592863053,0.0,0.10662905500705222,99.99,-3800.0,0.7066290550070522,709.0,9996471172.12,0.0,0.0,5.0,167.0,178.0,50.0,67.0,138.0,104.0,0.0,0.0
